PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1628989,2020-21,00,1610612737,ATL,22.0,69,49,2126.0,316,731,0.432,140,386,0.363,50,64,0.781,38,193,231,241,82,18,79,165,822
1628989,2021-22,00,1610612737,ATL,23.0,74,60,2188.0,345,760,0.454,160,411,0.389,42,52,0.808,32,222,254,203,55,26,91,185,892
1628989,2022-23,00,1610612758,SAC,24.0,75,75,2203.0,420,866,0.485,205,510,0.402,95,131,0.725,42,209,251,221,80,24,97,181,1140
1628989,2023-24,00,1610612758,SAC,25.0,64,59,1562.0,248,560,0.443,123,341,0.361,36,47,0.766,38,186,224,166,45,23,53,135,655
1628989,2024-25,00,1610612758,SAC,26.0,43,15,899.0,128,310,0.413,62,205,0.302,20,28,0.714,19,101,120,74,36,16,37,70,338
1628989,2024-25,00,1610612741,CHI,26.0,26,16,780.0,129,294,0.439,70,186,0.376,15,21,0.714,11,74,85,82,30,7,30,51,343
1628989,2024-25,00,0,TOT,26.0,69,31,1679.0,257,604,0.425,132,391,0.338,35,49,0.714,30,175,205,156,66,23,67,121,681
1627756,2016-17,00,1610612741,CHI,23.0,57,0,977.0,102,288,0.354,73,208,0.351,14,18,0.778,11,140,151,63,30,7,49,86,291
1627756,2017-18,00,1610612741,CHI,24.0,77,37,2095.0,301,721,0.417,143,370,0.386,38,51,0.745,48,345,393,244,65,11,99,185,783
1627756,2019-20,00,1610612741,CHI,26.0,36,5,488.0,97,237,0.409,46,137,0.336,6,8,0.75,9,65,74,43,26,6,26,51,246
1627756,2020-21,00,1610612741,CHI,27.0,62,3,1036.0,155,416,0.373,80,242,0.331,16,17,0.941,24,173,197,105,30,7,42,70,406
1627756,2021-22,00,1610612739,CLE,28.0,22,0,204.0,23,62,0.371,18,44,0.409,0,0,0.0,9,29,38,11,7,0,10,17,64
1627756,2021-22,00,1610612762,UTA,28.0,2,0,18.0,2,4,0.5,1,3,0.333,0,0,0.0,0,4,4,0,1,0,2,3,5
1627756,2021-22,00,0,TOT,28.0,24,0,222.0,25,66,0.379,19,47,0.404,0,0,0.0,9,33,42,11,8,0,12,20,69
1628374,2017-18,00,1610612741,CHI,21.0,68,68,2020.0,374,862,0.434,145,401,0.362,140,166,0.843,79,429,508,79,39,40,83,103,1033
1628374,2018-19,00,1610612741,CHI,22.0,52,51,1682.0,342,795,0.43,120,332,0.361,170,195,0.872,74,396,470,75,37,33,85,122,974
1628374,2019-20,00,1610612741,CHI,23.0,50,50,1492.0,251,591,0.425,109,317,0.344,126,153,0.824,60,253,313,74,42,23,81,96,737
1628374,2020-21,00,1610612741,CHI,24.0,51,26,1317.0,250,521,0.48,119,296,0.402,76,92,0.826,35,233,268,45,26,15,52,75,695
1628374,2021-22,00,1610612739,CLE,25.0,61,61,1878.0,313,703,0.445,136,380,0.358,138,159,0.868,59,286,345,81,45,30,54,130,900
1628374,2022-23,00,1610612762,UTA,26.0,66,66,2272.0,571,1145,0.499,200,511,0.391,349,399,0.875,130,440,570,123,42,38,127,137,1691
1628374,2023-24,00,1610612762,UTA,27.0,55,55,1820.0,427,890,0.48,175,439,0.399,249,277,0.899,122,327,449,110,50,26,77,100,1278
1628374,2024-25,00,1610612762,UTA,28.0,47,47,1476.0,296,700,0.423,138,399,0.346,162,185,0.876,72,206,278,70,33,17,66,79,892
1627853,2017-18,00,1610612741,CHI,24.0,24,0,304.0,17,41,0.415,9,31,0.29,5,6,0.833,1,24,25,35,13,0,13,18,48
1627853,2018-19,00,1610612741,CHI,25.0,81,32,1961.0,187,418,0.447,81,217,0.373,89,102,0.873,27,192,219,269,65,4,63,171,544
1627853,2019-20,00,1610612741,CHI,26.0,58,4,930.0,90,220,0.409,54,138,0.391,27,38,0.711,20,90,110,96,27,3,37,96,261
1627853,2020-21,00,1610612741,CHI,27.0,44,0,450.0,49,117,0.419,25,67,0.373,13,20,0.65,5,62,67,56,9,0,10,47,136
1627853,2021-22,00,1610612752,NYK,28.0,10,0,76.0,6,12,0.5,4,9,0.444,0,0,0.0,0,8,8,4,1,0,3,5,16
1627853,2022-23,00,1610612752,NYK,29.0,11,0,26.0,1,5,0.2,1,3,0.333,0,0,0.0,0,4,4,2,2,0,1,3,3
1627853,2022-23,00,1610612757,POR,29.0,9,4,146.0,8,32,0.25,7,20,0.35,0,0,0.0,0,11,11,21,3,0,6,14,23
1627853,2022-23,00,0,TOT,29.0,20,4,172.0,9,37,0.243,8,23,0.348,0,0,0.0,0,15,15,23,5,0,7,17,26
1627853,2023-24,00,1610612752,NYK,30.0,20,0,45.0,0,6,0.0,0,6,0.0,0,0,0.0,0,8,8,4,2,0,2,5,0
1626251,2015-16,00,1610612758,SAC,24.0,1,0,24.0,2,10,0.2,2,5,0.4,0,0,0.0,2,2,4,1,1,0,0,2,6
1627835,2016-17,00,1610612741,CHI,23.0,44,18,843.0,88,221,0.398,33,99,0.333,31,40,0.775,15,110,125,36,15,16,40,78,240
1627835,2017-18,00,1610612741,CHI,24.0,54,12,824.0,81,234,0.346,37,110,0.336,19,25,0.76,13,118,131,46,20,15,43,86,218
1627863,2016-17,00,1610612764,WAS,24.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
1627863,2017-18,00,1610612756,PHX,25.0,23,3,403.0,56,129,0.434,15,58,0.259,25,31,0.806,13,63,76,25,7,6,11,23,152
1627863,2018-19,00,1610612745,HOU,26.0,39,13,979.0,118,252,0.468,74,178,0.416,56,71,0.789,25,115,140,40,21,11,35,80,366
1627863,2019-20,00,1610612745,HOU,27.0,63,52,1913.0,230,539,0.427,129,355,0.363,73,90,0.811,57,210,267,85,67,34,54,132,662
1627863,2020-21,00,1610612745,HOU,28.0,36,23,932.0,110,272,0.404,54,156,0.346,41,63,0.651,18,114,132,69,20,16,36,67,315
1627863,2021-22,00,1610612745,HOU,29.0,16,1,233.0,25,74,0.338,10,34,0.294,17,19,0.895,4,39,43,19,5,5,18,16,77
1627863,2021-22,00,1610612752,NYK,29.0,1,0,3.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1627863,2021-22,00,1610612762,UTA,29.0,25,6,491.0,55,123,0.447,34,82,0.415,27,39,0.692,14,54,68,25,16,12,15,35,171
1627863,2021-22,00,0,TOT,29.0,42,7,727.0,80,198,0.404,44,117,0.376,44,58,0.759,18,93,111,44,21,17,33,51,248
1627863,2022-23,00,1610612755,PHI,30.0,56,5,807.0,93,197,0.472,37,110,0.336,45,60,0.75,9,85,94,44,14,9,26,69,268
1627863,2023-24,00,1610612755,PHI,31.0,34,4,509.0,47,105,0.448,15,50,0.3,35,46,0.761,16,42,58,28,15,5,19,45,144
1626191,2015-16,00,1610612751,BKN,21.0,24,4,362.0,44,109,0.404,13,34,0.382,11,23,0.478,25,43,68,9,28,12,15,39,112
1626191,2016-17,00,1610612751,BKN,22.0,14,0,72.0,16,31,0.516,1,6,0.167,2,3,0.667,9,8,17,2,1,2,2,7,35
1626191,2016-17,00,1610612764,WAS,22.0,2,0,8.0,0,1,0.0,0,1,0.0,1,2,0.5,0,2,2,0,1,0,1,0,1
1626191,2016-17,00,0,TOT,22.0,16,0,80.0,16,32,0.5,1,7,0.143,3,5,0.6,9,10,19,2,2,2,3,7,36
1626191,2017-18,00,1610612764,WAS,23.0,19,0,90.0,18,42,0.429,1,8,0.125,9,14,0.643,7,18,25,4,0,5,2,8,46
1627815,2016-17,00,1610612764,WAS,24.0,30,3,287.0,30,75,0.4,7,30,0.233,23,27,0.852,4,30,34,15,8,2,5,17,90
203146,2012-13,00,1610612755,PHI,22.0,21,1,165.0,19,72,0.264,5,25,0.2,13,15,0.867,1,4,5,20,3,0,13,18,56
203146,2012-13,00,1610612746,LAC,22.0,6,0,37.0,7,16,0.438,2,6,0.333,4,4,1.0,0,2,2,7,3,0,2,8,20
203146,2012-13,00,0,TOT,22.0,27,1,202.0,26,88,0.295,7,31,0.226,17,19,0.895,1,6,7,27,6,0,15,26,76
203146,2013-14,00,1610612746,LAC,23.0,2,0,9.0,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,2,2,0,0,4,2
203099,2012-13,00,1610612742,DAL,22.0,8,0,26.0,6,14,0.429,2,3,0.667,2,2,1.0,1,2,3,1,1,0,2,3,16
203099,2013-14,00,1610612737,ATL,23.0,5,0,22.0,1,2,0.5,0,1,0.0,0,2,0.0,0,1,1,3,0,0,2,3,2
203099,2013-14,00,1610612758,SAC,23.0,8,0,58.0,5,19,0.263,1,6,0.167,13,14,0.929,1,4,5,5,3,0,0,13,24
203099,2013-14,00,0,TOT,23.0,13,0,80.0,6,21,0.286,1,7,0.143,13,16,0.813,1,5,6,8,3,0,2,16,26
203099,2014-15,00,1610612746,LAC,24.0,19,0,89.0,12,33,0.364,4,13,0.308,7,13,0.538,1,8,9,10,3,0,7,12,35
203099,2015-16,00,1610612739,CLE,25.0,40,3,355.0,32,91,0.352,10,32,0.313,30,48,0.625,3,26,29,19,12,2,18,37,104
203099,2015-16,00,1610612749,MIL,25.0,4,0,55.0,4,14,0.286,2,7,0.286,6,7,0.857,0,9,9,1,2,0,3,4,16
203099,2015-16,00,0,TOT,25.0,44,3,410.0,36,105,0.343,12,39,0.308,36,55,0.655,3,35,38,20,14,2,21,41,120
101113,2005-06,00,1610612744,GSW,22.0,69,14,1031.0,175,334,0.524,0,0,0.0,136,168,0.81,95,134,229,29,15,30,78,164,486
101113,2006-07,00,1610612744,GSW,23.0,17,0,222.0,44,83,0.53,0,0,0.0,35,44,0.795,21,42,63,5,3,11,18,35,123
101113,2006-07,00,1610612754,IND,23.0,42,2,538.0,83,183,0.454,0,0,0.0,77,96,0.802,54,86,140,20,5,15,49,87,243
101113,2006-07,00,0,TOT,23.0,59,2,760.0,127,266,0.477,0,0,0.0,112,140,0.8,75,128,203,25,8,26,67,122,366
101113,2007-08,00,1610612754,IND,24.0,30,1,305.0,64,134,0.478,0,0,0.0,40,47,0.851,38,47,85,10,7,3,20,43,168
101113,2008-09,00,1610612757,POR,25.0,19,0,73.0,6,19,0.316,0,0,0.0,15,20,0.75,12,5,17,0,1,2,6,9,27
101113,2008-09,00,1610612758,SAC,25.0,10,1,142.0,33,55,0.6,1,2,0.5,25,33,0.758,14,25,39,3,2,1,6,14,92
101113,2008-09,00,0,TOT,25.0,29,1,215.0,39,74,0.527,1,2,0.5,40,53,0.755,26,30,56,3,3,3,12,23,119
101113,2010-11,00,1610612746,LAC,27.0,36,0,470.0,83,148,0.561,0,0,0.0,41,62,0.661,41,74,115,2,3,3,22,72,207
101113,2011-12,00,1610612759,SAS,28.0,2,0,14.0,0,2,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,1,1,2
1629033,2018-19,00,1610612751,BKN,23.0,18,0,211.0,25,73,0.342,12,46,0.261,19,22,0.864,4,32,36,21,6,0,18,15,81
1629033,2019-20,00,1610612751,BKN,24.0,33,0,365.0,45,155,0.29,15,80,0.188,15,16,0.938,10,44,54,56,17,4,33,35,120
1629033,2020-21,00,1610612752,NYK,25.0,17,0,34.0,1,9,0.111,0,8,0.0,0,0,0.0,0,5,5,1,0,0,1,4,2
1629033,2021-22,00,1610612742,DAL,26.0,19,0,148.0,14,39,0.359,10,30,0.333,10,10,1.0,2,19,21,17,5,2,5,12,48
1629033,2022-23,00,1610612742,DAL,27.0,40,1,323.0,31,87,0.356,22,62,0.355,11,13,0.846,10,53,63,46,6,1,12,34,95
1629093,2018-19,00,1610612760,OKC,22.0,1,0,1.0,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0
1627821,2017-18,00,1610612751,BKN,24.0,10,0,120.0,6,24,0.25,4,19,0.211,0,0,0.0,8,16,24,4,1,0,4,10,16
1629066,2018-19,00,1610612751,BKN,21.0,63,46,1294.0,202,449,0.45,58,184,0.315,72,92,0.783,56,190,246,52,41,25,77,146,534
1629066,2019-20,00,1610612751,BKN,22.0,47,9,684.0,79,177,0.446,33,90,0.367,24,38,0.632,25,112,137,51,25,5,46,90,215
1629066,2020-21,00,1610612751,BKN,23.0,5,0,16.0,1,3,0.333,1,2,0.5,0,0,0.0,0,3,3,2,0,0,0,1,3
1629066,2020-21,00,1610612745,HOU,23.0,11,0,75.0,5,21,0.238,2,15,0.133,1,2,0.5,2,9,11,4,6,4,9,7,13
1629066,2020-21,00,1610612749,MIL,23.0,5,0,34.0,5,8,0.625,3,4,0.75,2,2,1.0,3,6,9,4,3,0,4,8,15
1629066,2020-21,00,0,TOT,23.0,21,0,125.0,11,32,0.344,6,21,0.286,3,4,0.75,5,18,23,10,9,4,13,16,31
1627747,2016-17,00,1610612751,BKN,22.0,57,26,1237.0,171,380,0.45,59,184,0.321,67,93,0.72,23,165,188,110,49,8,59,91,468
1627747,2017-18,00,1610612751,BKN,23.0,71,10,1864.0,320,735,0.435,85,245,0.347,133,187,0.711,53,207,260,299,82,22,153,159,858
1627747,2018-19,00,1610612751,BKN,24.0,40,25,1063.0,207,483,0.429,48,154,0.312,85,123,0.691,35,116,151,156,42,14,69,77,547
1627747,2019-20,00,1610612751,BKN,25.0,45,31,1330.0,311,732,0.425,80,220,0.364,140,197,0.711,49,140,189,199,53,10,118,81,842
1627747,2020-21,00,1610612751,BKN,26.0,12,4,334.0,87,200,0.435,22,63,0.349,26,34,0.765,10,42,52,72,13,6,26,20,222
1627747,2020-21,00,1610612754,IND,26.0,35,35,1152.0,272,614,0.443,62,195,0.318,120,146,0.822,23,139,162,173,53,24,76,85,726
1627747,2020-21,00,0,TOT,26.0,47,39,1485.0,359,814,0.441,84,258,0.326,146,180,0.811,33,181,214,245,66,30,102,105,948
1627747,2021-22,00,1610612754,IND,27.0,39,39,1214.0,278,622,0.447,61,189,0.323,111,146,0.76,30,120,150,173,35,18,75,91,728
1627747,2021-22,00,1610612739,CLE,27.0,19,10,567.0,101,232,0.435,21,67,0.313,35,47,0.745,13,51,64,75,16,5,33,40,258
1627747,2021-22,00,0,TOT,27.0,58,49,1780.0,379,854,0.444,82,256,0.32,146,193,0.756,43,171,214,248,51,23,108,131,986
1627747,2022-23,00,1610612739,CLE,28.0,74,30,2237.0,320,742,0.431,127,324,0.392,130,180,0.722,53,229,282,287,72,24,116,170,897
1627747,2023-24,00,1610612739,CLE,29.0,68,10,1958.0,345,820,0.421,108,332,0.325,154,201,0.766,39,241,280,346,76,34,117,121,952
1627747,2024-25,00,1610612739,CLE,30.0,38,3,904.0,135,298,0.453,60,148,0.405,58,83,0.699,22,85,107,140,33,19,51,48,388
1627747,2024-25,00,1610612737,ATL,30.0,26,0,692.0,145,301,0.482,46,136,0.338,52,72,0.722,19,77,96,75,24,14,25,51,388
1627747,2024-25,00,0,TOT,30.0,64,3,1596.0,280,599,0.467,106,284,0.373,110,155,0.71,41,162,203,215,57,33,76,99,776
1629058,2018-19,00,1610612751,BKN,20.0,9,0,39.0,9,22,0.409,1,10,0.1,0,2,0.0,1,4,5,2,2,0,4,1,19
1629058,2019-20,00,1610612751,BKN,21.0,40,0,487.0,64,172,0.372,19,78,0.244,45,60,0.75,21,65,86,43,15,1,36,30,192
1627816,2016-17,00,1610612755,PHI,23.0,6,1,157.0,25,54,0.463,6,19,0.316,8,10,0.8,11,18,29,5,3,2,3,14,64
1627816,2017-18,00,1610612754,IND,24.0,25,0,104.0,11,26,0.423,4,11,0.364,0,0,0.0,7,10,17,2,3,1,2,16,26
1627816,2018-19,00,1610612737,ATL,25.0,21,1,305.0,40,81,0.494,9,23,0.391,18,29,0.621,29,47,76,17,4,10,13,47,107
1628500,2017-18,00,1610612754,IND,23.0,2,0,9.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,4,0
1628993,2018-19,00,1610612754,IND,23.0,14,0,64.0,4,16,0.25,1,2,0.5,4,8,0.5,4,15,19,1,1,3,0,7,13
1628993,2019-20,00,1610612754,IND,24.0,17,1,118.0,12,29,0.414,3,8,0.375,7,10,0.7,16,32,48,7,3,2,7,12,34
1628993,2020-21,00,1610612751,BKN,25.0,18,0,189.0,40,68,0.588,1,6,0.167,13,13,1.0,27,63,90,14,5,5,9,16,94
1628993,2021-22,00,1610612741,CHI,26.0,16,0,121.0,12,23,0.522,0,2,0.0,4,7,0.571,16,20,36,8,3,0,8,15,28
1628993,2021-22,00,1610612764,WAS,26.0,3,0,18.0,2,6,0.333,0,2,0.0,0,1,0.0,5,7,12,0,0,0,3,0,4
1628993,2021-22,00,1610612740,NOP,26.0,4,0,28.0,3,10,0.3,0,0,0.0,3,4,0.75,7,6,13,1,2,0,1,3,9
1628993,2021-22,00,0,TOT,26.0,23,0,167.0,17,39,0.436,0,4,0.0,7,12,0.583,28,33,61,9,5,0,12,18,41
1628993,2022-23,00,1610612759,SAS,27.0,4,0,30.0,3,6,0.5,0,2,0.0,1,2,0.5,2,8,10,1,1,0,4,3,7
1628410,2017-18,00,1610612754,IND,22.0,1,0,2.0,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2
1628410,2018-19,00,1610612754,IND,23.0,23,2,210.0,22,64,0.344,7,27,0.259,15,24,0.625,9,15,24,10,12,5,10,26,66
1628410,2019-20,00,1610612754,IND,24.0,31,3,447.0,61,142,0.43,14,53,0.264,16,29,0.552,11,35,46,55,15,9,22,44,152
1628410,2020-21,00,1610612754,IND,25.0,53,24,861.0,148,282,0.525,35,88,0.398,68,83,0.819,18,76,94,49,33,10,51,88,399
1628410,2022-23,00,1610612751,BKN,27.0,53,12,736.0,124,269,0.461,31,87,0.356,99,108,0.917,13,66,79,68,31,10,50,83,378
203912,2014-15,00,1610612746,LAC,24.0,21,0,101.0,16,38,0.421,7,19,0.368,2,2,1.0,1,6,7,8,3,1,10,7,41
203912,2015-16,00,1610612746,LAC,25.0,23,0,167.0,26,66,0.394,9,23,0.391,9,12,0.75,1,11,12,10,10,2,2,15,70
203912,2016-17,00,1610612753,ORL,26.0,22,0,108.0,8,31,0.258,3,15,0.2,2,2,1.0,4,8,12,12,2,1,6,8,21
202727,2011-12,00,1610612746,LAC,22.0,10,0,45.0,5,14,0.357,0,0,0.0,4,9,0.444,6,3,9,5,2,2,2,4,14
1628988,2018-19,00,1610612754,IND,22.0,50,0,646.0,105,262,0.401,43,127,0.339,41,50,0.82,5,62,67,87,21,13,40,71,294
1628988,2019-20,00,1610612754,IND,23.0,66,33,1617.0,233,563,0.414,87,221,0.394,74,87,0.851,22,134,156,225,55,16,88,120,627
1628988,2020-21,00,1610612754,IND,24.0,66,8,1176.0,170,436,0.39,67,182,0.368,68,83,0.819,15,74,89,123,46,13,66,94,475
1628988,2021-22,00,1610612764,WAS,25.0,41,14,663.0,100,214,0.467,23,67,0.343,28,35,0.8,9,58,67,78,24,9,39,60,251
1628988,2021-22,00,1610612756,PHX,25.0,22,1,358.0,51,124,0.411,16,36,0.444,31,33,0.939,15,40,55,75,18,0,28,32,149
1628988,2021-22,00,0,TOT,25.0,63,15,1021.0,151,338,0.447,39,103,0.379,59,68,0.868,24,98,122,153,42,9,67,92,400
1628988,2022-23,00,1610612737,ATL,26.0,63,6,845.0,92,220,0.418,36,88,0.409,27,32,0.844,25,49,74,89,37,12,36,79,247
1628988,2023-24,00,1610612745,HOU,27.0,78,1,1269.0,186,417,0.446,84,217,0.387,58,63,0.921,23,100,123,140,42,6,53,125,514
1628988,2024-25,00,1610612745,HOU,28.0,62,3,792.0,117,268,0.437,72,181,0.398,34,41,0.829,13,65,78,83,19,11,37,64,340
1628388,2017-18,00,1610612754,IND,21.0,53,0,459.0,64,136,0.471,18,42,0.429,10,16,0.625,29,53,82,9,5,4,10,45,156
1628388,2018-19,00,1610612754,IND,22.0,58,1,522.0,99,183,0.541,8,31,0.258,19,31,0.613,43,82,125,24,9,19,12,35,225
1628388,2019-20,00,1610612754,IND,23.0,28,1,222.0,36,86,0.419,5,18,0.278,7,16,0.438,23,48,71,9,10,4,8,22,84
1628388,2020-21,00,1610612757,POR,24.0,7,0,35.0,5,10,0.5,0,0,0.0,2,2,1.0,0,5,5,1,2,1,2,1,12
1627774,2016-17,00,1610612757,POR,23.0,35,1,249.0,26,89,0.292,13,51,0.255,13,17,0.765,6,18,24,11,9,3,11,22,78
1627774,2017-18,00,1610612757,POR,24.0,35,1,160.0,14,47,0.298,4,20,0.2,2,3,0.667,4,12,16,11,6,4,5,13,34
1627774,2018-19,00,1610612757,POR,25.0,71,33,1327.0,216,424,0.509,59,181,0.326,50,71,0.704,56,161,217,53,31,30,46,116,541
1627774,2019-20,00,1610612750,MIN,26.0,23,2,505.0,81,179,0.453,24,72,0.333,24,32,0.75,17,40,57,15,17,10,24,47,210
1627774,2020-21,00,1610612750,MIN,27.0,45,11,627.0,91,184,0.495,23,78,0.295,26,37,0.703,13,54,67,28,29,19,26,44,231
1627774,2021-22,00,1610612750,MIN,28.0,34,1,231.0,30,73,0.411,8,35,0.229,13,18,0.722,6,30,36,9,7,5,10,12,81
203950,2014-15,00,1610612763,MEM,21.0,19,2,126.0,21,37,0.568,0,0,0.0,15,28,0.536,16,18,34,4,5,5,7,25,57
203950,2015-16,00,1610612763,MEM,22.0,2,0,4.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0
203950,2015-16,00,1610612748,MIA,22.0,5,0,14.0,3,5,0.6,0,0,0.0,1,2,0.5,0,2,2,1,1,0,0,1,7
203950,2015-16,00,0,TOT,22.0,7,0,19.0,3,5,0.6,0,0,0.0,1,2,0.5,1,3,4,1,1,0,0,1,7
203950,2016-17,00,1610612743,DEN,23.0,2,0,7.0,1,1,1.0,0,0,0.0,1,2,0.5,1,1,2,2,1,0,0,3,3
1626154,2015-16,00,1610612738,BOS,22.0,36,0,315.0,36,98,0.367,19,63,0.302,6,7,0.857,2,35,37,13,14,4,11,29,97
1626154,2016-17,00,1610612741,CHI,23.0,3,0,9.0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
1626154,2017-18,00,1610612745,HOU,24.0,5,1,45.0,7,20,0.35,3,14,0.214,2,2,1.0,0,5,5,3,3,0,2,7,19
1626154,2018-19,00,1610612738,BOS,25.0,1,0,26.0,6,13,0.462,4,10,0.4,1,2,0.5,1,2,3,3,1,0,0,3,17
203268,2013-14,00,1610612751,BKN,25.0,15,2,244.0,25,54,0.463,3,12,0.25,9,12,0.75,3,19,22,30,10,1,14,37,62
203268,2014-15,00,1610612751,BKN,26.0,10,0,44.0,7,14,0.5,0,1,0.0,2,3,0.667,0,7,7,7,1,0,3,9,16
203268,2014-15,00,1610612749,MIL,26.0,10,1,131.0,15,27,0.556,0,2,0.0,7,10,0.7,5,13,18,15,5,0,9,16,37
203268,2014-15,00,0,TOT,26.0,20,1,174.0,22,41,0.537,0,3,0.0,9,13,0.692,5,20,25,22,6,0,12,25,53
203268,2015-16,00,1610612766,CHA,27.0,12,0,63.0,6,11,0.545,0,2,0.0,10,11,0.909,0,7,7,17,3,0,6,3,22
203910,2014-15,00,1610612745,HOU,22.0,28,0,262.0,26,75,0.347,5,21,0.238,17,25,0.68,13,26,39,11,7,3,19,34,74
203919,2014-15,00,1610612763,MEM,20.0,30,0,248.0,35,86,0.407,10,25,0.4,14,23,0.609,9,19,28,16,16,7,14,24,94
203919,2015-16,00,1610612763,MEM,21.0,2,0,15.0,2,6,0.333,0,1,0.0,3,5,0.6,0,2,2,3,3,0,2,2,7
203900,2014-15,00,1610612751,BKN,23.0,47,29,781.0,76,210,0.362,17,64,0.266,47,57,0.825,16,91,107,39,31,12,27,57,216
203900,2015-16,00,1610612751,BKN,24.0,62,6,982.0,127,322,0.394,38,121,0.314,71,94,0.755,23,99,122,91,38,15,54,94,363
203900,2017-18,00,1610612745,HOU,26.0,4,0,31.0,2,7,0.286,1,5,0.2,0,0,0.0,1,4,5,2,0,0,2,6,5
1628380,2017-18,00,1610612757,POR,20.0,66,1,1045.0,115,289,0.398,35,113,0.31,27,42,0.643,45,176,221,52,17,31,58,133,292
1628380,2018-19,00,1610612757,POR,21.0,77,0,1356.0,189,400,0.473,40,121,0.331,94,126,0.746,109,215,324,71,25,66,77,174,512
1628380,2019-20,00,1610612757,POR,22.0,11,11,290.0,32,68,0.471,7,19,0.368,6,8,0.75,25,44,69,16,5,5,14,36,77
1628380,2021-22,00,1610612759,SAS,24.0,28,4,502.0,76,155,0.49,14,41,0.341,52,65,0.8,46,107,153,61,13,23,45,67,218
1628380,2022-23,00,1610612759,SAS,25.0,63,26,1441.0,284,548,0.518,55,147,0.374,108,142,0.761,116,286,402,180,37,49,129,199,731
1628380,2023-24,00,1610612759,SAS,26.0,69,29,1526.0,298,616,0.484,58,181,0.32,122,162,0.753,118,252,370,194,34,52,132,206,776
1628380,2024-25,00,1610612759,SAS,27.0,36,4,425.0,61,132,0.462,14,46,0.304,31,35,0.886,38,63,101,52,14,15,23,70,167
1628380,2024-25,00,1610612741,CHI,27.0,28,8,552.0,92,170,0.541,18,60,0.3,38,43,0.884,64,123,187,59,15,14,37,62,240
1628380,2024-25,00,0,TOT,27.0,64,12,977.0,153,302,0.507,32,106,0.302,69,78,0.885,102,186,288,111,29,29,60,132,407
1626192,2015-16,00,1610612757,POR,23.0,34,0,143.0,13,49,0.265,5,21,0.238,5,5,1.0,11,21,32,10,2,0,10,6,36
1626192,2016-17,00,1610612757,POR,24.0,39,1,316.0,37,72,0.514,17,33,0.515,7,9,0.778,10,42,52,28,6,2,17,23,98
1626192,2017-18,00,1610612757,POR,25.0,82,5,1488.0,165,390,0.423,74,210,0.352,37,44,0.841,36,125,161,91,23,22,43,120,441
1626192,2018-19,00,1610612749,MIL,26.0,61,2,1261.0,163,350,0.466,66,200,0.33,29,40,0.725,61,197,258,122,33,25,33,81,421
1626192,2019-20,00,1610612749,MIL,27.0,67,4,1243.0,137,301,0.455,55,166,0.331,31,40,0.775,60,224,284,107,25,31,52,70,360
1626192,2020-21,00,1610612749,MIL,28.0,69,4,1575.0,168,387,0.434,101,272,0.371,31,40,0.775,63,269,332,81,49,23,33,99,468
1626192,2021-22,00,1610612749,MIL,29.0,65,19,1691.0,227,496,0.458,146,370,0.395,45,54,0.833,45,228,273,82,59,15,35,86,645
1626192,2022-23,00,1610612749,MIL,30.0,61,33,1443.0,165,421,0.392,109,322,0.339,27,41,0.659,50,233,283,77,37,11,33,69,466
1626192,2023-24,00,1610612749,MIL,31.0,76,3,1676.0,151,347,0.435,82,238,0.345,44,58,0.759,51,188,239,161,40,19,49,99,428
1626192,2024-25,00,1610612749,MIL,32.0,41,1,603.0,83,177,0.469,26,81,0.321,24,31,0.774,19,90,109,70,9,11,24,45,216
1627738,2016-17,00,1610612763,MEM,20.0,36,0,238.0,24,47,0.511,0,0,0.0,10,18,0.556,20,40,60,2,3,17,8,40,58
1627738,2017-18,00,1610612763,MEM,21.0,62,6,943.0,161,265,0.608,0,0,0.0,38,57,0.667,75,175,250,40,15,39,32,125,360
1627738,2018-19,00,1610612737,ATL,22.0,9,0,118.0,15,22,0.682,0,1,0.0,6,10,0.6,10,26,36,5,3,5,3,12,36
1627782,2016-17,00,1610612740,NOP,22.0,3,3,47.0,5,8,0.625,4,7,0.571,2,4,0.5,0,5,5,1,2,0,3,6,16
1627782,2016-17,00,1610612763,MEM,22.0,11,2,189.0,20,50,0.4,3,21,0.143,12,18,0.667,1,10,11,12,4,1,9,12,55
1627782,2016-17,00,0,TOT,22.0,14,5,236.0,25,58,0.431,7,28,0.25,14,22,0.636,1,15,16,13,6,1,12,18,71
