PLAYER_ID,LEAGUE_ID,Team_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM_ID
101138,00,,758,283,16411,2558,5125,0.499121951219,12,58,0.206896551724,1447,1740,0.831609195402,1139,2309,3448,608,295,479,718,1375,6575,0.0
201174,00,,26,0,268,46,82,0.560975609756,0,2,0.0,15,22,0.681818181818,34,55,89,11,8,11,13,25,107,0.0
201171,00,,513,93,11523,2086,3898,0.535146228835,9,30,0.3,1360,1732,0.785219399538,994,1539,2533,355,216,203,603,1208,5541,0.0
200779,00,,467,6,5657,751,1717,0.437390797903,575,1337,0.430067314884,100,114,0.877192982456,68,523,591,132,91,38,81,371,2177,0.0
201166,00,,645,183,13439,2261,5478,0.412741876597,820,2218,0.369702434625,917,1095,0.837442922374,254,825,1079,1925,359,87,1000,1217,6259,0.0
200829,00,0,11,0,41.0,5,13,0.384615,0,1,0.0,5,7,0.714285,7,4,11,1,0,0,1,8,15,
2765,00,0,14,0,72.0,6,13,0.461538,0,1,0.0,8,13,0.615384,2,6,8,1,2,1,3,6,20,
101131,00,,618,188,11377,1398,2823,0.495217853347,0,5,0.0,685,1214,0.564250411861,1048,1528,2576,266,230,490,487,1197,3481,0.0
200798,00,,22,0,114,9,36,0.25,0,3,0.0,4,9,0.444444444444,13,18,31,1,4,12,4,15,22,0.0
201155,00,,651,302,17889,2904,6870,0.42270742358,276,921,0.2996742671,2101,2551,0.823598588788,419,1493,1912,2333,568,94,1181,1346,8185,0.0
201167,00,,762,537,20828,2983,6633,0.449721091512,852,2205,0.386394557823,1380,1673,0.824865511057,334,1842,2176,1386,341,141,852,1481,8198,0.0
1919,00,,135,18,1535,173,413,0.418886198547,21,89,0.235955056179,74,104,0.711538461538,52,157,209,166,70,25,116,138,441,0.0
101161,00,,870,485,18321,2558,4490,0.569710467706,107,322,0.332298136645,879,1307,0.672532517214,1723,2969,4692,1073,524,839,932,2578,6102,0.0
201041,00,,28,0,357,33,95,0.347368421052,4,13,0.307692307692,14,22,0.636363636363,7,19,26,58,18,1,33,29,84,0.0
201144,00,,1172,1128,36595,5784,13204,0.438049076037,1930,4965,0.388721047331,2972,3602,0.825097168239,558,2896,3454,6625,1603,242,2180,2270,16470,0.0
200752,00,,1120,779,34560,6670,14771,0.451560490149,1186,3429,0.345873432487,3116,3898,0.79938429964,1447,4836,6283,2280,1231,798,2245,2524,17642,0.0
200792,00,,102,25,1301,152,294,0.517006802721,0,0,0.0,135,201,0.671641791044,82,193,275,30,38,45,89,217,439,0.0
200768,00,,1173,898,36682,5250,12400,0.423387096774,2205,5997,0.36768384192,3651,4478,0.81531933899,892,4069,4961,7099,1499,351,2628,3161,16356,0.0
101232,00,0,3,0,13.0,0,3,0.0,0,1,0.0,2,2,1.0,3,0,3,0,0,0,3,2,2,
1630688,00,,116,2,1336,132,355,0.371830985915,83,252,0.329365079365,35,45,0.777777777777,75,132,207,69,62,29,37,174,382,0.0
1630846,00,,46,3,632,84,150,0.56,16,43,0.372093023255,39,51,0.764705882352,56,104,160,25,7,27,29,87,223,0.0
1630593,00,,32,1,353,48,101,0.475247524752,10,30,0.333333333333,13,19,0.684210526315,9,38,47,61,8,5,20,25,119,0.0
1629958,00,0,1,0,1.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,
1631108,00,,186,46,3583,399,937,0.42582710779,183,494,0.370445344129,180,214,0.841121495327,60,415,475,227,93,55,136,205,1161,0.0
1630590,00,,106,37,2241,389,809,0.480840543881,118,294,0.401360544217,168,235,0.714893617021,89,241,330,447,141,41,196,266,1064,0.0
1630222,00,,51,1,458,70,164,0.426829268292,28,85,0.329411764705,57,86,0.662790697674,11,68,79,62,10,2,33,38,225,0.0
1628238,00,0,2,0,7.0,2,6,0.333333,0,2,0.0,2,2,1.0,2,2,4,0,1,0,2,2,6,
1628399,00,,26,0,95,9,18,0.5,4,10,0.4,1,3,0.333333333333,7,11,18,6,2,0,4,10,23,0.0
1627736,00,,578,209,13738,2429,5702,0.425990880392,1453,3715,0.391117092866,427,555,0.769369369369,249,1363,1612,789,387,67,474,779,6738,0.0
1628420,00,,420,166,9810,1562,3297,0.473764027904,470,1208,0.389072847682,386,467,0.826552462526,142,847,989,1510,303,73,306,428,3980,0.0
203156,00,,135,61,2541,403,856,0.470794392523,4,23,0.173913043478,221,288,0.767361111111,248,422,670,140,76,64,153,289,1031,0.0
1627786,00,,72,17,1175,168,374,0.449197860962,43,144,0.298611111111,50,77,0.64935064935,49,142,191,52,57,22,60,131,429,0.0
203187,00,,147,4,2274,230,587,0.391822827938,104,339,0.306784660766,86,103,0.83495145631,71,224,295,93,89,31,80,212,650,0.0
1627819,00,,71,9,1219,164,397,0.413098236775,20,82,0.243902439024,100,143,0.6993006993,23,74,97,209,35,11,84,122,448,0.0
1627817,00,,19,0,92,14,32,0.4375,5,15,0.333333333333,2,5,0.4,4,13,17,12,2,3,13,7,35,0.0
1628392,00,,379,114,7376,1076,1817,0.592184920198,27,106,0.254716981132,405,590,0.686440677966,848,1575,2423,757,272,351,412,962,2584,0.0
203492,00,,154,46,2806,374,916,0.408296943231,71,212,0.334905660377,101,142,0.711267605633,78,228,306,368,79,27,148,190,920,0.0
1627848,00,,18,0,233,61,109,0.559633027522,7,19,0.368421052631,19,35,0.542857142857,41,44,85,13,9,9,13,49,148,0.0
1628419,00,0,6,0,131.0,29,48,0.604166,5,16,0.3125,3,7,0.428571,7,20,27,8,3,5,3,16,66,
1641757,00,,45,0,448,63,143,0.440559440559,9,40,0.225,30,37,0.81081081081,26,37,63,34,17,5,27,28,165,0.0
1641738,00,,84,0,666,70,162,0.432098765432,20,74,0.27027027027,6,9,0.666666666666,39,88,127,49,19,10,21,72,166,0.0
1631217,00,,104,9,1500,201,346,0.580924855491,1,8,0.125,88,146,0.602739726027,233,279,512,64,58,49,72,128,491,0.0
1642353,00,,13,0,58,7,24,0.291666666666,2,13,0.153846153846,2,4,0.5,3,9,12,6,5,1,2,4,18,0.0
1642484,00,,11,0,70,11,33,0.333333333333,6,21,0.285714285714,2,2,1.0,2,10,12,14,7,2,5,7,30,0.0
1630678,00,,98,9,1171,194,335,0.579104477611,19,66,0.287878787878,46,67,0.686567164179,140,117,257,63,22,16,39,104,453,0.0
1631309,00,,5,0,28,2,9,0.222222222222,2,8,0.25,3,3,1.0,0,0,0,3,0,0,1,1,9,0.0
1641735,00,,10,0,64,8,24,0.333333333333,1,8,0.125,6,7,0.857142857142,6,3,9,7,3,0,4,2,23,0.0
1641989,00,,10,0,138,11,35,0.314285714285,7,25,0.28,3,6,0.5,9,12,21,8,10,1,3,18,32,0.0
1641748,00,,124,51,1552,144,297,0.484848484848,47,122,0.385245901639,20,35,0.571428571428,108,187,295,133,50,20,86,206,355,0.0
1641753,00,,42,1,196,20,49,0.408163265306,1,13,0.076923076923,15,20,0.75,13,43,56,10,7,0,11,23,56,0.0
1630699,00,,135,12,1465,204,474,0.430379746835,87,246,0.353658536585,61,85,0.717647058823,71,187,258,77,38,15,87,139,556,0.0
1642358,00,,29,11,638,82,213,0.384976525821,24,90,0.266666666666,32,37,0.864864864864,8,51,59,76,12,3,35,50,220,0.0
1641890,00,,23,0,121,24,50,0.48,13,30,0.433333333333,6,8,0.75,6,19,25,4,3,4,8,11,67,0.0
1630641,00,,22,1,225,14,22,0.636363636363,0,0,0.0,6,12,0.5,20,31,51,13,3,20,15,46,34,0.0
1631102,00,,58,2,607,78,225,0.346666666666,25,107,0.233644859813,13,24,0.541666666666,7,56,63,68,21,2,19,34,194,0.0
1628398,00,,541,408,16855,3503,7790,0.449679075738,1045,3127,0.334186120882,1159,1608,0.720771144278,549,2864,3413,1446,304,281,1174,1122,9210,0.0
1627826,00,,584,451,13432,2457,3988,0.616098294884,1,12,0.083333333333,1038,1430,0.725874125874,1536,3206,4742,794,218,575,705,1375,5953,0.0
203505,00,,10,1,133,12,39,0.307692307692,2,13,0.153846153846,4,12,0.333333333333,2,11,13,12,4,0,11,7,30,0.0
1628366,00,,287,253,8964,1206,3033,0.397626112759,662,1828,0.362144420131,188,314,0.598726114649,287,1278,1565,1678,438,179,678,602,3262,0.0
1627936,00,,417,133,9287,1005,2282,0.440403155127,425,1130,0.37610619469,422,557,0.757630161579,258,943,1201,1178,557,213,486,860,2857,0.0
1628418,00,,333,146,5911,1175,2019,0.581971272907,170,492,0.345528455284,438,563,0.777975133214,467,1235,1702,326,115,234,234,533,2958,0.0
1628221,00,,5,0,77,10,28,0.357142857142,7,24,0.291666666666,5,7,0.714285714285,0,8,8,9,4,1,1,9,32,0.0
1628408,00,,130,6,2008,270,670,0.402985074626,85,273,0.311355311355,75,116,0.646551724137,67,270,337,204,65,35,93,177,700,0.0
1628404,00,,530,289,16128,2002,4253,0.470726545967,652,1905,0.342257217847,817,1085,0.752995391705,684,3022,3706,1688,555,175,736,1242,5473,0.0
1627742,00,,495,456,16315,3528,7541,0.467842461212,687,1892,0.36310782241,1913,2429,0.787566899958,361,2205,2566,2130,358,280,1268,1198,9656,0.0
1628021,00,,237,50,4583,603,1231,0.489845653939,87,272,0.319852941176,329,489,0.672801635991,236,630,866,246,177,106,163,447,1622,0.0
1629713,00,0,72,0,543.0,87,195,0.446153,23,67,0.343283,31,57,0.543859,15,47,62,40,14,12,23,40,228,
203138,00,,265,90,6423,742,1795,0.413370473537,363,941,0.385759829968,203,287,0.70731707317,199,630,829,292,166,68,213,541,2050,0.0
1629117,00,,150,8,1939,262,500,0.524,38,122,0.311475409836,103,170,0.605882352941,203,311,514,72,53,63,101,293,665,0.0
1629657,00,,53,0,430,57,158,0.36075949367,27,89,0.303370786516,24,32,0.75,9,44,53,50,13,1,24,33,165,0.0
203902,00,,64,1,972,77,223,0.34529147982,12,63,0.190476190476,17,31,0.548387096774,19,68,87,130,28,7,43,79,183,0.0
1628403,00,,75,4,655,70,160,0.4375,2,17,0.117647058823,27,44,0.613636363636,59,159,218,56,14,11,73,127,169,0.0
1628495,00,,10,0,124,13,47,0.27659574468,4,23,0.173913043478,4,8,0.5,3,15,18,10,6,2,2,13,34,0.0
1629094,00,,11,0,67,16,33,0.484848484848,10,20,0.5,4,5,0.8,8,5,13,1,0,1,3,9,46,0.0
1629168,00,,21,0,196,29,75,0.386666666666,10,26,0.384615384615,11,12,0.916666666666,11,27,38,3,5,1,8,11,79,0.0
1628450,00,0,1,0,19.0,2,3,0.666666,0,0,0.0,2,2,1.0,2,5,7,0,0,0,0,5,6,
1629061,00,,19,3,194,11,36,0.305555555555,6,23,0.260869565217,4,4,1.0,3,16,19,5,1,4,6,13,32,0.0
1629109,00,,170,19,2239,177,504,0.35119047619,139,427,0.325526932084,31,37,0.837837837837,117,314,431,84,52,62,44,148,524,0.0
1629598,00,,33,0,290,57,142,0.401408450704,37,107,0.345794392523,10,11,0.90909090909,4,26,30,27,9,6,19,26,161,0.0
1629185,00,,91,4,1037,112,317,0.353312302839,59,172,0.343023255813,20,25,0.8,22,95,117,217,42,11,81,90,303,0.0
1629044,00,0,4,0,11.0,3,5,0.6,1,2,0.5,2,2,1.0,0,1,1,2,0,1,0,2,9,
1629053,00,,2,0,15,1,4,0.25,1,4,0.25,0,0,0.0,1,1,2,0,0,0,0,0,3,0.0
1628959,00,,10,1,120,13,39,0.333333333333,3,12,0.25,8,12,0.666666666666,11,15,26,13,1,0,8,7,37,0.0
1629650,00,,163,46,1910,342,596,0.573825503355,0,0,0.0,174,320,0.54375,302,499,801,25,54,89,103,236,858,0.0
1628979,00,,3,0,5,2,3,0.666666666666,1,1,1.0,0,0,0.0,0,1,1,2,0,0,0,0,5,0.0
1641878,00,,15,2,370,42,130,0.323076923076,12,56,0.214285714285,13,15,0.866666666666,14,36,50,56,15,2,31,22,109,0.0
1642359,00,,18,0,111,10,31,0.322580645161,6,19,0.315789473684,4,6,0.666666666666,3,15,18,5,3,2,4,7,30,0.0
1630574,00,,25,1,217,21,31,0.677419354838,0,0,0.0,6,13,0.461538461538,14,37,51,11,1,15,21,32,48,0.0
1642278,00,,41,0,296,27,82,0.329268292682,14,47,0.297872340425,13,17,0.764705882352,8,19,27,70,12,4,18,26,81,0.0
1630613,00,,79,10,1361,267,683,0.390922401171,121,326,0.371165644171,62,85,0.729411764705,6,113,119,148,32,7,91,89,717,0.0
1631376,00,0,2,0,2.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
1629962,00,,13,0,218,26,72,0.361111111111,21,53,0.396226415094,11,14,0.785714285714,1,10,11,11,10,4,7,18,84,0.0
1641755,00,,4,0,29,2,7,0.285714285714,0,1,0.0,2,2,1.0,0,8,8,2,1,1,0,6,6,0.0
1631210,00,,26,0,113,14,31,0.451612903225,6,14,0.428571428571,2,2,1.0,6,16,22,9,2,1,4,6,36,0.0
1641936,00,,3,0,34,2,9,0.222222222222,2,7,0.285714285714,1,2,0.5,2,7,9,0,2,1,0,0,7,0.0
1630811,00,,31,5,501,65,162,0.401234567901,27,82,0.329268292682,11,11,1.0,7,43,50,81,28,9,33,39,168,0.0
1641723,00,,27,0,319,52,139,0.374100719424,13,59,0.22033898305,17,26,0.653846153846,11,43,54,44,10,7,18,29,134,0.0
1631243,00,,39,28,605,80,194,0.41237113402,24,90,0.266666666666,37,48,0.770833333333,54,107,161,31,33,37,16,68,221,0.0
1642258,00,,75,73,1843,357,779,0.458279845956,122,344,0.35465116279,106,149,0.711409395973,86,182,268,92,52,37,92,149,942,0.0
1629116,00,,2,0,14,1,5,0.2,0,0,0.0,1,2,0.5,2,2,4,0,1,0,0,2,3,0.0
1629010,00,,135,12,1685,198,548,0.361313868613,80,269,0.297397769516,69,97,0.711340206185,21,193,214,136,52,29,83,194,545,0.0
1628983,00,,462,453,15290,3943,7872,0.500889227642,614,1729,0.355118565644,2794,3243,0.861547949429,351,1860,2211,2362,666,370,1072,1044,11294,0.0
1628414,00,,160,18,1721,138,339,0.407079646017,35,103,0.339805825242,90,134,0.671641791044,41,165,206,111,76,35,82,183,401,0.0
1628393,00,,56,4,842,92,267,0.344569288389,15,57,0.263157894736,38,49,0.775510204081,10,86,96,110,39,6,50,105,237,0.0
1626205,00,0,4,0,7.0,3,5,0.6,0,0,0.0,0,0,0.0,2,1,3,0,0,1,1,0,6,
203511,00,,8,0,50,7,26,0.26923076923,1,15,0.066666666666,1,1,1.0,2,7,9,3,2,2,3,11,16,0.0
1628972,00,,356,99,6776,824,1949,0.422780913288,306,873,0.350515463917,242,309,0.783171521035,257,1031,1288,508,235,42,235,461,2196,0.0
1628421,00,,8,0,107,20,35,0.571428571428,0,2,0.0,9,14,0.642857142857,8,17,25,6,5,6,2,13,49,0.0
203467,00,,7,0,38,7,14,0.5,2,5,0.4,3,4,0.75,1,5,6,4,0,0,4,4,19,0.0
101213,00,0,3,0,13.0,2,3,0.666666,0,0,0.0,0,0,0.0,1,2,3,0,0,1,2,7,4,
200841,00,0,23,5,199.0,11,39,0.282051,2,13,0.153846,2,6,0.333333,3,20,23,9,5,2,9,32,26,
200778,00,,67,18,583,71,162,0.438271604938,17,50,0.34,23,34,0.676470588235,8,60,68,35,17,6,25,53,182,0.0
200801,00,,73,8,547,79,148,0.533783783783,0,1,0.0,27,42,0.642857142857,36,48,84,14,18,5,26,51,185,0.0
101121,00,,377,84,6116,857,1776,0.482545045045,54,180,0.3,471,578,0.814878892733,272,786,1058,207,134,43,309,804,2239,0.0
2824,00,0,11,0,86.0,9,29,0.310344,5,20,0.25,3,3,1.0,0,7,7,11,1,0,5,8,26,
101137,00,,127,8,1683,162,416,0.389423076923,36,122,0.295081967213,71,91,0.780219780219,32,126,158,174,69,10,107,148,431,0.0
1628367,00,,291,92,6718,1222,2939,0.415787682885,263,901,0.291897891231,569,837,0.679808841099,250,909,1159,534,251,169,536,733,3276,0.0
1627733,00,,187,67,3754,373,934,0.399357601713,183,567,0.322751322751,85,130,0.653846153846,113,607,720,237,54,106,202,372,1014,0.0
1627737,00,,292,147,5337,830,1822,0.455543358946,161,555,0.29009009009,385,577,0.667244367417,362,1004,1366,298,187,227,348,738,2206,0.0
1627885,00,,183,23,2779,364,837,0.434886499402,52,185,0.281081081081,178,248,0.717741935483,73,372,445,301,178,65,120,269,958,0.0
204065,00,,6,0,42,4,9,0.444444444444,3,5,0.6,7,10,0.7,0,2,2,9,2,0,5,4,18,0.0
1627852,00,,58,2,531,52,143,0.363636363636,29,97,0.298969072164,17,22,0.772727272727,26,72,98,47,17,8,26,43,150,0.0
1627827,00,,591,444,16521,1793,4109,0.436359211486,920,2540,0.362204724409,403,561,0.718360071301,883,1789,2672,851,485,265,514,1283,4909,0.0
1627812,00,,259,53,5212,723,1721,0.420104590354,289,791,0.365360303413,259,310,0.835483870967,70,467,537,601,167,29,219,356,1994,0.0
1628372,00,,326,152,7602,1224,3009,0.406779661016,270,906,0.298013245033,442,656,0.673780487804,212,755,967,1381,377,109,633,678,3160,0.0
1628405,00,,46,4,372,90,163,0.552147239263,2,10,0.2,44,75,0.586666666666,35,75,110,26,11,5,30,51,226,0.0
101133,00,,618,133,10351,1201,2254,0.532830523513,8,50,0.16,799,1305,0.612260536398,937,1768,2705,357,357,443,601,1635,3209,0.0
201588,00,,915,484,24500,3377,7393,0.456783443798,1066,2808,0.379629629629,1725,2141,0.805698271835,533,2198,2731,2807,806,233,1091,1759,9545,0.0
101209,00,0,27,0,135.0,6,28,0.214285,0,2,0.0,13,21,0.619047,10,14,24,7,3,0,5,13,25,
201229,00,,730,105,14198,1466,3538,0.414358394573,865,2320,0.372844827586,654,848,0.771226415094,545,1871,2416,650,272,215,462,1171,4451,0.0
101187,00,,330,66,6792,843,2084,0.404510556621,331,963,0.343717549325,404,495,0.816161616161,151,563,714,371,182,31,290,602,2421,0.0
201589,00,,503,106,8944,1381,3110,0.444051446945,161,458,0.351528384279,359,469,0.765458422174,547,1221,1768,409,309,307,422,1234,3282,0.0
201564,00,,547,325,16920,2808,6547,0.428898732243,854,2287,0.373414954088,1104,1346,0.820208023774,285,1421,1706,1607,559,141,1130,1239,7574,0.0
201159,00,,113,10,1852,229,518,0.442084942084,12,52,0.230769230769,125,196,0.63775510204,84,192,276,201,59,8,137,148,595,0.0
200782,00,,886,667,24994,2131,5018,0.424671183738,880,2404,0.366056572379,721,961,0.750260145681,1304,3474,4778,1225,943,263,816,2152,5863,0.0
201603,00,,183,47,3334,514,1106,0.464737793851,34,120,0.283333333333,127,181,0.701657458563,88,314,402,257,84,28,198,268,1189,0.0
202334,00,,722,106,13756,1773,3128,0.566815856777,0,4,0.0,745,1277,0.583398590446,1590,3026,4616,539,349,566,532,1749,4291,0.0
201595,00,,130,26,1489,142,266,0.533834586466,0,1,0.0,60,160,0.375,198,315,513,55,67,44,86,256,344,0.0
201628,00,,158,2,1688,271,715,0.37902097902,96,303,0.316831683168,50,62,0.806451612903,23,80,103,230,41,4,123,148,688,0.0
202374,00,,26,0,181,16,51,0.313725490196,0,0,0.0,7,10,0.7,22,39,61,5,4,11,8,16,39,0.0
2648,00,,157,8,1758,218,510,0.427450980392,5,13,0.384615384615,114,204,0.558823529411,116,223,339,100,57,29,90,252,555,0.0
201981,00,,8,0,32,4,10,0.4,0,2,0.0,2,4,0.5,0,2,2,1,0,2,1,4,10,0.0
202371,00,,1,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0.0
201947,00,,261,54,3631,453,1125,0.402666666666,82,250,0.328,150,226,0.663716814159,195,583,778,134,83,136,175,323,1138,0.0
202220,00,,24,0,291,51,125,0.408,3,10,0.3,16,17,0.941176470588,5,15,20,51,20,2,29,30,121,0.0
1630190,00,,54,4,498,57,174,0.327586206896,33,118,0.279661016949,10,13,0.76923076923,7,60,67,28,15,9,23,40,157,0.0
1629714,00,0,41,0,273.0,43,94,0.457446,19,50,0.38,5,6,0.833333,12,41,53,29,10,9,17,27,110,
1628962,00,,84,10,723,116,153,0.75816993464,0,0,0.0,24,54,0.444444444444,64,171,235,14,9,36,37,85,256,0.0
1629751,00,0,14,2,140.0,21,54,0.388888,10,32,0.3125,2,6,0.333333,1,8,9,14,2,3,1,8,54,
1630235,00,,151,9,1758,167,376,0.44414893617,12,65,0.184615384615,72,87,0.827586206896,50,181,231,281,57,15,104,107,418,0.0
1629760,00,,5,0,20,1,5,0.2,0,3,0.0,0,0,0.0,0,3,3,1,3,1,1,1,2,0.0
1626185,00,,184,40,2926,376,867,0.433679354094,63,182,0.346153846153,183,239,0.765690376569,189,450,639,114,67,73,144,411,998,0.0
1629752,00,,52,0,312,31,59,0.525423728813,8,23,0.347826086956,6,11,0.545454545454,21,40,61,16,5,3,10,43,76,0.0
1630553,00,,161,68,3099,474,1250,0.3792,192,592,0.324324324324,186,243,0.765432098765,101,328,429,313,132,49,210,326,1326,0.0
1629599,00,,323,67,5954,741,1630,0.454601226993,307,800,0.38375,359,429,0.836829836829,118,501,619,366,141,43,167,409,2148,0.0
1630554,00,,21,0,194,24,60,0.4,5,21,0.238095238095,0,2,0.0,8,31,39,43,4,1,12,10,53,0.0
1630206,00,,24,1,235,37,89,0.415730337078,10,32,0.3125,13,17,0.764705882352,4,32,36,10,10,3,17,16,97,0.0
1630527,00,,147,11,2346,407,989,0.411526794742,109,332,0.328313253012,178,228,0.780701754385,71,256,327,176,99,30,119,177,1101,0.0
1630589,00,,4,0,14,1,4,0.25,0,1,0.0,3,3,1.0,1,2,3,2,0,1,0,0,5,0.0
1630702,00,,178,15,2605,521,1226,0.424959216965,220,577,0.381282495667,184,241,0.763485477178,40,269,309,255,67,16,190,234,1446,0.0
1629671,00,,80,1,672,49,140,0.35,38,115,0.330434782608,9,12,0.75,29,79,108,37,15,10,21,77,145,0.0
1629665,00,,9,0,43,5,19,0.263157894736,0,5,0.0,5,5,1.0,2,5,7,4,0,0,2,3,15,0.0
1628422,00,,213,49,4241,603,1446,0.417012448132,253,733,0.345156889495,135,190,0.710526315789,58,474,532,315,109,20,151,255,1594,0.0
1628373,00,,321,65,5453,575,1558,0.369062901155,206,643,0.320373250388,179,235,0.761702127659,98,465,563,693,210,66,330,602,1535,0.0
1627849,00,,19,0,74,12,27,0.444444444444,0,0,0.0,0,2,0.0,5,17,22,3,2,0,3,17,24,0.0
202712,00,,22,0,150,18,53,0.339622641509,8,29,0.275862068965,1,3,0.333333333333,5,13,18,4,3,3,12,10,45,0.0
1628778,00,,46,5,540,60,143,0.41958041958,40,102,0.392156862745,13,19,0.684210526315,9,80,89,33,13,7,16,51,173,0.0
1628656,00,,4,0,63,11,27,0.407407407407,0,8,0.0,4,4,1.0,0,3,3,7,1,1,2,3,26,0.0
1627771,00,,9,0,31,1,10,0.1,0,4,0.0,2,2,1.0,2,1,3,2,0,0,0,2,4,0.0
1628436,00,,353,58,5268,737,1376,0.535610465116,148,461,0.32104121475,221,287,0.770034843205,482,743,1225,382,121,297,135,429,1843,0.0
1628537,00,,13,0,143,17,48,0.354166666666,3,15,0.2,3,6,0.5,2,21,23,13,4,1,8,5,40,0.0
1629027,00,,483,483,16621,3865,8935,0.432568550643,1277,3628,0.351984564498,3213,3679,0.873335145419,299,1388,1687,4748,505,74,2051,841,12220,0.0
1628499,00,,28,0,168,12,35,0.342857142857,3,7,0.428571428571,7,11,0.636363636363,5,16,21,3,8,8,9,31,34,0.0
1629016,00,,95,14,1690,225,539,0.417439703153,87,238,0.365546218487,105,137,0.766423357664,149,264,413,94,59,49,85,130,642,0.0
1628989,00,,482,381,13567,2113,4788,0.441311612364,1023,2726,0.375275128393,352,463,0.760259179265,275,1363,1638,1414,444,166,583,1081,5601,0.0
1627756,00,,256,45,4817,680,1728,0.393518518518,361,1004,0.359561752988,74,94,0.787234042553,101,756,857,466,159,31,228,412,1795,0.0
1628374,00,,450,424,13956,2824,6207,0.454970194941,1142,3075,0.371382113821,1410,1626,0.867158671586,631,2570,3201,657,314,222,625,842,8200,0.0
1627853,00,,257,40,3939,358,851,0.420681551116,181,491,0.368635437881,134,166,0.807228915662,53,399,452,487,122,7,135,359,1031,0.0
1626251,00,,1,0,24,2,10,0.2,2,5,0.4,0,0,0.0,2,2,4,1,1,0,0,2,6,0.0
1627835,00,,98,30,1667,169,455,0.371428571428,70,209,0.334928229665,50,65,0.76923076923,28,228,256,82,35,31,83,164,458,0.0
1627863,00,,294,107,6270,734,1692,0.433806146572,368,1024,0.359375,319,419,0.761336515513,156,723,879,335,165,98,214,467,2155,0.0
1626191,00,,59,4,532,78,183,0.426229508196,15,49,0.306122448979,23,42,0.547619047619,41,71,112,15,30,19,20,54,194,0.0
1627815,00,,30,3,286,30,75,0.4,7,30,0.233333333333,23,27,0.851851851851,4,30,34,15,8,2,5,17,90,0.0
203146,00,,29,1,211,27,90,0.3,7,31,0.225806451612,17,19,0.894736842105,1,8,9,29,8,0,15,30,78,0.0
203099,00,,84,3,605,60,173,0.346820809248,19,62,0.306451612903,58,86,0.674418604651,6,50,56,39,21,2,32,72,197,0.0
101113,00,,225,18,2795,488,958,0.509394572025,1,2,0.5,371,472,0.786016949152,275,414,689,69,36,65,200,425,1348,0.0
1629033,00,,127,1,1081,116,363,0.31955922865,59,226,0.261061946902,55,61,0.901639344262,26,153,179,141,34,7,69,100,346,0.0
1629093,00,0,1,0,1.0,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,
1627821,00,,10,0,119,6,24,0.25,4,19,0.210526315789,0,0,0.0,8,16,24,4,1,0,4,10,16,0.0
1629066,00,,131,55,2101,292,658,0.44376899696,97,295,0.328813559322,99,134,0.738805970149,86,320,406,113,75,34,136,252,780,0.0
1627747,00,,524,223,14550,2692,6159,0.437083942198,779,2257,0.345148427115,1111,1509,0.736249171636,369,1612,1981,2105,548,198,918,1034,7274,0.0
1629058,00,,49,0,526,73,194,0.376288659793,20,88,0.227272727272,45,62,0.725806451612,22,69,91,45,17,1,40,31,211,0.0
1627816,00,,52,2,565,76,161,0.47204968944,19,53,0.358490566037,26,39,0.666666666666,47,75,122,24,10,13,18,77,197,0.0
1628500,00,,2,0,9,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,4,0,0.0
1628993,00,,76,1,567,76,158,0.481012658227,5,22,0.227272727272,32,45,0.711111111111,77,151,228,32,15,10,32,56,189,0.0
1628410,00,,161,41,2256,356,758,0.469656992084,87,255,0.341176470588,198,244,0.811475409836,51,193,244,182,91,34,133,242,997,0.0
203912,00,,66,0,375,50,135,0.37037037037,19,57,0.333333333333,13,16,0.8125,6,25,31,30,15,4,18,30,132,0.0
202727,00,,10,0,45,5,14,0.357142857142,0,0,0.0,4,9,0.444444444444,6,3,9,5,2,2,2,4,14,0.0
1628988,00,,448,66,7366,1054,2504,0.420926517571,428,1119,0.382484361036,361,424,0.851415094339,127,582,709,900,262,80,387,645,2897,0.0
1628388,00,,146,2,1238,204,415,0.49156626506,31,91,0.340659340659,38,65,0.584615384615,95,188,283,43,26,28,32,103,477,0.0
1627774,00,,243,49,3099,458,996,0.459839357429,131,437,0.299771167048,128,178,0.719101123595,102,315,417,127,99,71,122,254,1175,0.0
203950,00,,28,2,151,25,43,0.581395348837,0,0,0.0,17,32,0.53125,18,22,40,7,7,5,7,29,67,0.0
1626154,00,,45,1,394,49,132,0.371212121212,26,88,0.295454545454,9,11,0.818181818181,3,43,46,19,18,4,13,39,133,0.0
203268,00,,47,3,481,53,106,0.5,3,17,0.176470588235,28,36,0.777777777777,8,46,54,69,19,1,32,65,137,0.0
203910,00,,28,0,262,26,75,0.346666666666,5,21,0.238095238095,17,25,0.68,13,26,39,11,7,3,19,34,74,0.0
